"Country","Period","iso3","Indicator","Region","IncomeLevel","missing_values","x","y","group"
"Kazakhstan","2011","KAZ","Availability of scientists and engineers, 1-7 (best)","ECS","UMC",0.275,-14.3023387046706,53.8866119375217,"ECS"
"Kazakhstan","2012","KAZ","Availability of scientists and engineers, 1-7 (best)","ECS","UMC",0.225,-15.0037452547188,54.3157294911213,"ECS"
"Kazakhstan","2013","KAZ","% of firms identifying business licensing and permits as the biggest obstacle","ECS","UMC",0.225,-14.6853042165203,53.6484782956318,"ECS"
"Kazakhstan","2014","KAZ","Availability of scientists and engineers, 1-7 (best)","ECS","UMC",0.3,-15.8525357204252,53.6132450446369,"ECS"
"Kazakhstan","2015","KAZ","Availability of scientists and engineers, 1-7 (best)","ECS","UMC",0.45,48.7926990453918,-0.295483104685115,"ECS"
"Kiribati","2001","KIR","Current account balance","EAS","LMC",0.775,-21.3744597884282,-17.6493954949842,"EAS"
"Kiribati","2002","KIR","Current account balance","EAS","LMC",0.8,-21.6185408158229,-16.4585756095744,"EAS"
"Kiribati","2003","KIR","Current account balance","EAS","LMC",0.75,-21.9443619061306,-17.8677287397784,"EAS"
"Kiribati","2004","KIR","Cost to start a business (% of income per capita)","EAS","LMC",0.7,-32.6292789371378,0.517293020668923,"EAS"
"Kiribati","2005","KIR","Cost to start a business (% of income per capita)","EAS","LMC",0.7,-34.0213468570442,-1.45062155939188,"EAS"
"Kiribati","2006","KIR","Cost to start a business (% of income per capita)","EAS","LMC",0.625,-34.3365062113089,2.51162718616697,"EAS"
"Kiribati","2007","KIR","Cost to start a business (% of income per capita)","EAS","LMC",0.625,-33.62074123792,1.44237313574503,"EAS"
"Kiribati","2008","KIR","Cost to start a business (% of income per capita)","EAS","LMC",0.675,-34.1039235447249,1.87751836435364,"EAS"
"Kiribati","2009","KIR","Cost to start a business (% of income per capita)","EAS","LMC",0.625,-34.4762241400942,0.899625879490994,"EAS"
"Kiribati","2010","KIR","Cost to start a business (% of income per capita)","EAS","LMC",0.6,-35.8760449366774,0.330027030155142,"EAS"
"Kiribati","2011","KIR","Cost to start a business (% of income per capita)","EAS","LMC",0.625,-34.6541169451804,0.478708909954862,"EAS"
"Kiribati","2012","KIR","Cost to start a business (% of income per capita)","EAS","LMC",0.65,-35.0110651095114,1.33542392476908,"EAS"
"Kiribati","2013","KIR","Cost to start a business (% of income per capita)","EAS","LMC",0.625,-34.9393780532198,0.884195969781116,"EAS"
"Kiribati","2014","KIR","Cost to start a business (% of income per capita)","EAS","LMC",0.65,-33.4078673918579,1.692549437022,"EAS"
"Kiribati","2015","KIR","Cost to export: Border compliance (USD)","EAS","LMC",0.625,-33.5284751108085,-1.4996635808321,"EAS"
"Korea, Dem. People’s Rep.","2001","PRK","Scientific and technical journal articles","EAS","LIC",0.975,-27.6718268392818,-26.1695029978793,"EAS"
"Korea, Dem. People’s Rep.","2002","PRK","Scientific and technical journal articles","EAS","LIC",0.975,-25.9308261339909,-22.9073650536186,"EAS"
"Korea, Dem. People’s Rep.","2003","PRK","Scientific and technical journal articles","EAS","LIC",0.975,-23.5189611993992,-25.3984830119591,"EAS"
"Korea, Dem. People’s Rep.","2004","PRK","Scientific and technical journal articles","EAS","LIC",0.975,-24.9497526521477,-26.4399651594031,"EAS"
"Korea, Dem. People’s Rep.","2005","PRK","Scientific and technical journal articles","EAS","LIC",0.975,-27.896257225775,-24.5182746460681,"EAS"
"Korea, Dem. People’s Rep.","2006","PRK","Scientific and technical journal articles","EAS","LIC",0.975,-25.8555061291528,-27.0238615023582,"EAS"
"Korea, Dem. People’s Rep.","2007","PRK","Scientific and technical journal articles","EAS","LIC",0.975,-26.9680568803202,-21.8377947455661,"EAS"
"Korea, Dem. People’s Rep.","2008","PRK","Scientific and technical journal articles","EAS","LIC",0.975,-26.4146371380774,-25.7894007438469,"EAS"
"Korea, Dem. People’s Rep.","2009","PRK","Scientific and technical journal articles","EAS","LIC",0.975,-21.9950702634316,-24.9854599820936,"EAS"
"Korea, Dem. People’s Rep.","2010","PRK","Scientific and technical journal articles","EAS","LIC",0.975,-22.3343459561769,-23.6816237037652,"EAS"
"Korea, Dem. People’s Rep.","2011","PRK","Scientific and technical journal articles","EAS","LIC",0.975,-22.4571410916622,-23.4564493104842,"EAS"
"Korea, Dem. People’s Rep.","2012","PRK","Scientific and technical journal articles","EAS","LIC",0.975,-26.6420206604719,-24.8799219403474,"EAS"
"Korea, Dem. People’s Rep.","2013","PRK","Scientific and technical journal articles","EAS","LIC",0.975,-23.4211360368821,-23.4389856596896,"EAS"
"Korea, Rep.","2001","KOR","Current account balance","EAS","HIC",0.575,1.3528919068242,-36.9592805753912,"EAS"
"Korea, Rep.","2002","KOR","Current account balance","EAS","HIC",0.55,1.74850348321552,-38.2389862793649,"EAS"
"Korea, Rep.","2003","KOR","Current account balance","EAS","HIC",0.575,2.47634278287332,-37.0207061090876,"EAS"
"Korea, Rep.","2004","KOR","Cost to start a business (% of income per capita)","EAS","HIC",0.475,2.33937433343775,-39.3659484659131,"EAS"
"Korea, Rep.","2005","KOR","% of firms identifying corruption as a major constraint","EAS","HIC",0.45,2.41284654763813,-41.3379741437091,"EAS"
"Korea, Rep.","2006","KOR","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.3,7.95291520747894,-47.3944871569101,"EAS"
"Korea, Rep.","2007","KOR","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.25,8.92193086103338,-45.9017555915323,"EAS"
"Korea, Rep.","2008","KOR","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.275,8.53977589615537,-45.6296999322289,"EAS"
"Korea, Rep.","2009","KOR","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.25,8.13221573715074,-45.7802910172544,"EAS"
"Korea, Rep.","2010","KOR","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.2,5.93770222261073,-48.2388718747559,"EAS"
"Korea, Rep.","2011","KOR","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.25,6.28702091620839,-48.6128284920325,"EAS"
"Korea, Rep.","2012","KOR","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.2,4.36494144149559,-49.0489830803217,"EAS"
"Korea, Rep.","2013","KOR","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.275,4.49680075140153,-49.1183265019968,"EAS"
"Korea, Rep.","2014","KOR","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.275,-1.8278407313059,-44.3931041227091,"EAS"
"Korea, Rep.","2015","KOR","Availability of scientists and engineers, 1-7 (best)","EAS","HIC",0.275,-0.300409048878863,-43.3777846626256,"EAS"
"Kosovo","2001","KSV","Current account balance","ECS","LMC",0.9,-29.2602857380119,-24.0101690400508,"ECS"
"Kosovo","2002","KSV","Current account balance","ECS","LMC",0.9,-22.2625404318909,-23.6691737887548,"ECS"
"Kosovo","2003","KSV","Current account balance","ECS","LMC",0.9,-25.1767383320416,-22.2761055662295,"ECS"
"Kosovo","2004","KSV","Current account balance","ECS","LMC",0.825,-30.345738904015,9.65712828996216,"ECS"
"Kosovo","2005","KSV","Current account balance","ECS","LMC",0.8,-31.6833823479093,9.71997777139318,"ECS"
"Kosovo","2006","KSV","Current account balance","ECS","LMC",0.7,-32.8171396041631,6.70862572216554,"ECS"
"Kosovo","2007","KSV","Current account balance","ECS","LMC",0.65,-33.6455308837441,6.93481301612446,"ECS"
"Kosovo","2008","KSV","Current account balance","ECS","LMC",0.65,-31.9468596447857,6.63745232843125,"ECS"
"Kosovo","2009","KSV","% of firms identifying business licensing and permits as the biggest obstacle","ECS","LMC",0.65,-32.1574646257042,5.63636971796314,"ECS"
"Kosovo","2010","KSV","Cost to start a business (% of income per capita)","ECS","LMC",0.55,-32.9235954230312,5.58385596279441,"ECS"
"Kosovo","2011","KSV","Cost to start a business (% of income per capita)","ECS","LMC",0.55,-32.3582835432412,5.39170978238202,"ECS"
"Kosovo","2012","KSV","Cost to start a business (% of income per capita)","ECS","LMC",0.55,-31.8823420782194,5.13723149139183,"ECS"
"Kosovo","2013","KSV","% of firms identifying business licensing and permits as the biggest obstacle","ECS","LMC",0.5,-1.10704793925145,54.0876437582383,"ECS"
"Kosovo","2014","KSV","Cost to start a business (% of income per capita)","ECS","LMC",0.55,-28.249208691,4.83080445754421,"ECS"
"Kosovo","2015","KSV","Cost to export: Border compliance (USD)","ECS","LMC",0.55,-26.8504084906967,-4.48345070275659,"ECS"
"Kyrgyz Republic","2001","KGZ","Current account balance","ECS","LMC",0.6,10.4089566937954,-1.32033090944919,"ECS"
"Kyrgyz Republic","2002","KGZ","Current account balance","ECS","LMC",0.575,15.1402967822343,2.65608914760348,"ECS"
"Kyrgyz Republic","2003","KGZ","Current account balance","ECS","LMC",0.55,9.37173014145699,-13.5821594964538,"ECS"
"Kyrgyz Republic","2004","KGZ","Cost to start a business (% of income per capita)","ECS","LMC",0.525,15.0501526984197,-3.78825922596588,"ECS"
"Kyrgyz Republic","2005","KGZ","Cost to start a business (% of income per capita)","ECS","LMC",0.525,14.9058761337383,-3.91760123528383,"ECS"
"Kyrgyz Republic","2006","KGZ","Availability of scientists and engineers, 1-7 (best)","ECS","LMC",0.35,-18.7362258310917,20.5062330342494,"ECS"
"Kyrgyz Republic","2007","KGZ","Availability of scientists and engineers, 1-7 (best)","ECS","LMC",0.275,-44.617755353391,21.6814005491609,"ECS"
"Kyrgyz Republic","2008","KGZ","Availability of scientists and engineers, 1-7 (best)","ECS","LMC",0.3,-45.2951030117649,21.9557097324543,"ECS"
"Kyrgyz Republic","2009","KGZ","% of firms identifying business licensing and permits as the biggest obstacle","ECS","LMC",0.3,-40.4597058064086,25.9399320011721,"ECS"
"Kyrgyz Republic","2010","KGZ","Availability of scientists and engineers, 1-7 (best)","ECS","LMC",0.25,-44.3714295312181,21.0775785807318,"ECS"
"Kyrgyz Republic","2011","KGZ","Availability of scientists and engineers, 1-7 (best)","ECS","LMC",0.275,-44.0392484101247,21.671574178381,"ECS"
"Kyrgyz Republic","2012","KGZ","Availability of scientists and engineers, 1-7 (best)","ECS","LMC",0.275,-44.4919514327993,21.747859036587,"ECS"
"Kyrgyz Republic","2013","KGZ","% of firms identifying business licensing and permits as the biggest obstacle","ECS","LMC",0.25,-44.2046732857977,24.0036995072033,"ECS"
"Kyrgyz Republic","2014","KGZ","Availability of scientists and engineers, 1-7 (best)","ECS","LMC",0.3,-43.7076149966152,21.948074924679,"ECS"
"Kyrgyz Republic","2015","KGZ","Availability of scientists and engineers, 1-7 (best)","ECS","LMC",0.475,-41.719865559425,25.1253165943758,"ECS"
"Lao PDR","2001","LAO","Current account balance","EAS","LMC",0.625,-12.2740828793137,-0.104524214541145,"EAS"
"Lao PDR","2002","LAO","Current account balance","EAS","LMC",0.625,9.40120847573475,0.580553060443448,"EAS"
"Lao PDR","2003","LAO","Current account balance","EAS","LMC",0.7,-12.8243301240871,-0.553228347407567,"EAS"
"Lao PDR","2004","LAO","Cost to start a business (% of income per capita)","EAS","LMC",0.625,-15.6653808175875,-4.55167963107531,"EAS"
"Lao PDR","2005","LAO","Cost to start a business (% of income per capita)","EAS","LMC",0.625,-15.1214856228644,-4.86881535667777,"EAS"
"Lao PDR","2006","LAO","Cost to start a business (% of income per capita)","EAS","LMC",0.6,-16.149793445587,45.1139114062696,"EAS"
"Lao PDR","2007","LAO","Cost to start a business (% of income per capita)","EAS","LMC",0.575,-15.1883420104365,46.2950653574435,"EAS"
"Lao PDR","2008","LAO","Cost to start a business (% of income per capita)","EAS","LMC",0.575,-15.1232482309175,44.1401222543772,"EAS"
"Lao PDR","2009","LAO","% of firms identifying business licensing and permits as the biggest obstacle","EAS","LMC",0.575,-15.6051646642429,43.7704822972059,"EAS"
"Lao PDR","2010","LAO","Cost to start a business (% of income per capita)","EAS","LMC",0.55,-24.4617178398588,41.460036841109,"EAS"
"Lao PDR","2011","LAO","Cost to start a business (% of income per capita)","EAS","LMC",0.575,-23.0254203657612,40.8768039108373,"EAS"
"Lao PDR","2012","LAO","% of firms identifying business licensing and permits as the biggest obstacle","EAS","LMC",0.55,-23.0688913500432,41.5199433083902,"EAS"
"Lao PDR","2013","LAO","Availability of scientists and engineers, 1-7 (best)","EAS","LMC",0.45,46.7013088132882,8.34886315700298,"EAS"
"Lao PDR","2014","LAO","Availability of scientists and engineers, 1-7 (best)","EAS","LMC",0.4,45.5094187881799,7.33440879122857,"EAS"
"Lao PDR","2015","LAO","Availability of scientists and engineers, 1-7 (best)","EAS","LMC",0.4,-27.7311169251353,-7.95012125316652,"EAS"
"Latvia","2001","LVA","Current account balance","ECS","HIC",0.55,7.24952401340858,-7.30178506672664,"ECS"
"Latvia","2002","LVA","Current account balance","ECS","HIC",0.55,6.8186508939446,-7.78661117054198,"ECS"
"Latvia","2003","LVA","Current account balance","ECS","HIC",0.525,6.47687569067302,-8.6287936615185,"ECS"
"Latvia","2004","LVA","Cost to start a business (% of income per capita)","ECS","HIC",0.425,3.99312787195214,-10.3159321923292,"ECS"
"Latvia","2005","LVA","Cost to start a business (% of income per capita)","ECS","HIC",0.4,5.07768710946053,-12.5417897057817,"ECS"
"Latvia","2006","LVA","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,26.3251192893507,-13.3636579699649,"ECS"
"Latvia","2007","LVA","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.2,27.5477222902249,-14.1505213719382,"ECS"
"Latvia","2008","LVA","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.225,26.9223940814789,-13.6846800771706,"ECS"
"Latvia","2009","LVA","% of firms identifying business licensing and permits as the biggest obstacle","ECS","HIC",0.2,25.075134327571,-2.01442480847783,"ECS"
"Latvia","2010","LVA","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.175,29.4097903241009,-0.723591561951186,"ECS"
"Latvia","2011","LVA","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.2,30.0789546511871,-0.0648789239554728,"ECS"
"Latvia","2012","LVA","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.15,28.2124420396952,0.984749723638582,"ECS"
"Latvia","2013","LVA","% of firms identifying business licensing and permits as the biggest obstacle","ECS","HIC",0.175,27.8363437459719,30.1114998928186,"ECS"
"Latvia","2014","LVA","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,30.1062933948502,-5.45929020006884,"ECS"
"Latvia","2015","LVA","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.35,22.5370150504445,-17.614115547471,"ECS"
"Liechtenstein","2001","LIE","GDP growth (annual %)","ECS","HIC",0.925,-23.9856235367209,-46.8120742212072,"ECS"
"Liechtenstein","2002","LIE","GDP growth (annual %)","ECS","HIC",0.925,-23.9746175279021,-47.9906206112072,"ECS"
"Liechtenstein","2003","LIE","GDP growth (annual %)","ECS","HIC",0.925,-24.6410367725759,-49.0838707622042,"ECS"
"Liechtenstein","2004","LIE","GDP growth (annual %)","ECS","HIC",0.925,-23.6694679983216,-51.305434846073,"ECS"
"Liechtenstein","2005","LIE","GDP growth (annual %)","ECS","HIC",0.925,-23.1177061020058,-50.8120122921781,"ECS"
"Liechtenstein","2006","LIE","GDP growth (annual %)","ECS","HIC",0.925,-24.7141738375165,-52.725842268438,"ECS"
"Liechtenstein","2007","LIE","GDP growth (annual %)","ECS","HIC",0.925,-23.9716229995817,-52.1096326677067,"ECS"
"Liechtenstein","2008","LIE","GDP growth (annual %)","ECS","HIC",0.9,-25.1470078243246,-53.4632405517254,"ECS"
"Liechtenstein","2009","LIE","GDP growth (annual %)","ECS","HIC",0.9,-24.7217619338272,-52.3098477993871,"ECS"
"Liechtenstein","2010","LIE","GDP per capita (current US$)","ECS","HIC",0.95,-25.61384144181,-54.2606562118115,"ECS"
"Liechtenstein","2011","LIE","GDP per capita (current US$)","ECS","HIC",0.95,-25.7504394801744,-53.6105281775885,"ECS"
"Liechtenstein","2012","LIE","GDP per capita (current US$)","ECS","HIC",0.95,-25.2692674801401,-54.8208674055565,"ECS"
"Liechtenstein","2013","LIE","Scientific and technical journal articles","ECS","HIC",0.975,-21.7953024351196,-25.336762536948,"ECS"
"Liechtenstein","2014","LIE","New business density (new registrations per 1,000 people ages 15-64)","ECS","HIC",0.975,-24.0364750465378,-23.0167930750396,"ECS"
"Lithuania","2001","LTU","Current account balance","ECS","HIC",0.575,20.8583386268487,2.09751617087764,"ECS"
"Lithuania","2002","LTU","Current account balance","ECS","HIC",0.575,4.66708502439551,-8.4883082876961,"ECS"
"Lithuania","2003","LTU","Current account balance","ECS","HIC",0.55,5.78130942859925,-7.61068460169344,"ECS"
"Lithuania","2004","LTU","Cost to start a business (% of income per capita)","ECS","HIC",0.45,4.44949933842161,-9.08702488451047,"ECS"
"Lithuania","2005","LTU","Cost to start a business (% of income per capita)","ECS","HIC",0.45,3.57841365708076,-10.4071297679444,"ECS"
"Lithuania","2006","LTU","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.3,31.750403466925,-10.5724963874975,"ECS"
"Lithuania","2007","LTU","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,30.9433441862546,-9.75357230769695,"ECS"
"Lithuania","2008","LTU","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.275,31.1395512212737,-10.6041621742438,"ECS"
"Lithuania","2009","LTU","% of firms identifying business licensing and permits as the biggest obstacle","ECS","HIC",0.25,25.2633886151807,-1.82337886218834,"ECS"
"Lithuania","2010","LTU","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,30.6046531610863,-3.27097876634507,"ECS"
